experiment_id,model_name,precision,recall,threshold
random_forest_03,Random forest multivariable,0.9444444444444444,0.3469387755102041,0.7676269734029912
random_forest_03,Random forest multivariable,0.9411764705882353,0.32653061224489793,0.7940757339239657
random_forest_03,Random forest multivariable,0.9375,0.30612244897959184,0.8022229326994287
random_forest_03,Random forest multivariable,0.9333333333333333,0.2857142857142857,0.8363349655317598
random_forest_03,Random forest multivariable,0.9285714285714286,0.2653061224489796,0.8569194052621171
random_forest_03,Random forest multivariable,0.9230769230769231,0.24489795918367346,0.861798392101511
random_forest_03,Random forest multivariable,0.9166666666666666,0.22448979591836735,0.8844567676041579
random_forest_03,Random forest multivariable,0.9090909090909091,0.20408163265306123,0.8851253063103112
random_forest_03,Random forest multivariable,1.0,0.20408163265306123,0.8871971498043885
random_forest_03,Random forest multivariable,1.0,0.1836734693877551,0.8962097992042737
random_forest_03,Random forest multivariable,1.0,0.16326530612244897,0.9006801253124144
random_forest_03,Random forest multivariable,1.0,0.14285714285714285,0.9050526652668829
random_forest_03,Random forest multivariable,1.0,0.12244897959183673,0.9120092022285574
random_forest_03,Random forest multivariable,1.0,0.10204081632653061,0.9149835151804843
random_forest_03,Random forest multivariable,1.0,0.08163265306122448,0.9155416700754819
random_forest_03,Random forest multivariable,1.0,0.061224489795918366,0.9391668410462948
random_forest_03,Random forest multivariable,1.0,0.04081632653061224,0.9482290003881517
random_forest_03,Random forest multivariable,1.0,0.02040816326530612,0.962619634364571
